,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
3891,17971,SBICARD-EQ,SBICARD,,-1.0,1,,NSE,5.0
3892,14567,BFUTILITIE-EQ,BFUTILITIE,,-1.0,1,,NSE,5.0
3893,5142,CIGNITITEC-EQ,CIGNITITEC,,-1.0,1,,NSE,5.0
3897,4870,INDSWFTLAB-EQ,INDSWFTLAB,,-1.0,1,,NSE,5.0
3901,20224,CEBBCO-EQ,CEBBCO,,-1.0,1,,NSE,5.0
3905,20906,A2ZINFRA-EQ,A2ZINFRA,,-1.0,1,,NSE,5.0
3907,13337,GALLANTT-EQ,GALLANTT,,-1.0,1,,NSE,5.0
3909,17833,AHLUCONT-EQ,AHLUCONT,,-1.0,1,,NSE,5.0
3911,955,ESABINDIA-EQ,ESABINDIA,,-1.0,1,,NSE,5.0
3916,13771,AARVEEDEN-EQ,AARVEEDEN,,-1.0,1,,NSE,5.0
3919,744,FSC-EQ,FSC,,-1.0,1,,NSE,5.0
3921,5220,MAFSETF-EQ,MAFSETF,,-1.0,1,,NSE,1.0
3924,5516,JAIPURKURT-EQ,JAIPURKURT,,-1.0,1,,NSE,5.0
3934,1406,HINDPETRO-EQ,HINDPETRO,,-1.0,1,,NSE,5.0
3939,15288,HERCULES-EQ,HERCULES,,-1.0,1,,NSE,5.0
3944,16965,TATAMTRDVR-EQ,TATAMTRDVR,,-1.0,1,,NSE,5.0
3945,9810,AETHER-EQ,AETHER,,-1.0,1,,NSE,5.0
3951,10181,BALKRISHNA-EQ,BALKRISHNA,,-1.0,1,,NSE,5.0
3957,30023,ATULAUTO-EQ,ATULAUTO,,-1.0,1,,NSE,5.0
3958,8077,KOTAKMID50-EQ,KOTAKMID50,,-1.0,1,,NSE,1.0
3967,17395,SETF10GILT-EQ,SETF10GILT,,-1.0,1,,NSE,1.0
3975,10473,POWERMECH-EQ,POWERMECH,,-1.0,1,,NSE,5.0
3976,341,BALRAMCHIN-EQ,BALRAMCHIN,,-1.0,1,,NSE,5.0
3977,993,EVERESTIND-EQ,EVERESTIND,,-1.0,1,,NSE,5.0
3978,21828,TEXRAIL-EQ,TEXRAIL,,-1.0,1,,NSE,5.0
3980,15337,RAIN-EQ,RAIN,,-1.0,1,,NSE,5.0
3982,3757,VENKEYS-EQ,VENKEYS,,-1.0,1,,NSE,5.0
3985,277,GICRE-EQ,GICRE,,-1.0,1,,NSE,5.0
3988,14592,FORTIS-EQ,FORTIS,,-1.0,1,,NSE,5.0
3991,3807,VINEETLAB-EQ,VINEETLAB,,-1.0,1,,NSE,5.0
3999,324,ANGELONE-EQ,ANGELONE,,-1.0,1,,NSE,5.0
4003,3045,SBIN-EQ,SBIN,,-1.0,1,,NSE,5.0
4010,1267,GUJALKALI-EQ,GUJALKALI,,-1.0,1,,NSE,5.0
4013,2168,RAJMET-EQ,RAJMET,,-1.0,1,,NSE,5.0
4016,20453,APCL-EQ,APCL,,-1.0,1,,NSE,5.0
4019,2963,SAIL-EQ,SAIL,,-1.0,1,,NSE,5.0
4020,11325,MUKANDLTD-EQ,MUKANDLTD,,-1.0,1,,NSE,5.0
4025,11411,RKFORGE-EQ,RKFORGE,,-1.0,1,,NSE,5.0
4026,2844,RANEHOLDIN-EQ,RANEHOLDIN,,-1.0,1,,NSE,5.0
4033,3375,SURYAROSNI-EQ,SURYAROSNI,,-1.0,1,,NSE,5.0
4037,4986,IRCON-EQ,IRCON,,-1.0,1,,NSE,5.0
4038,14319,TFL-EQ,TFL,,-1.0,1,,NSE,5.0
4039,19585,BSE-EQ,BSE,,-1.0,1,,NSE,5.0
4044,3837,TOKYOPLAST-EQ,TOKYOPLAST,,-1.0,1,,NSE,5.0
4051,4235,WENDT-EQ,WENDT,,-1.0,1,,NSE,5.0
4061,21077,SURANASOL-EQ,SURANASOL,,-1.0,1,,NSE,5.0
4063,9539,SAKAR-EQ,SAKAR,,-1.0,1,,NSE,5.0
4066,9046,AGROPHOS-EQ,AGROPHOS,,-1.0,1,,NSE,5.0
4067,25178,TDPOWERSYS-EQ,TDPOWERSYS,,-1.0,1,,NSE,5.0
4071,10717,TIMESGTY-EQ,TIMESGTY,,-1.0,1,,NSE,5.0
4073,981,EPL-EQ,EPL,,-1.0,1,,NSE,5.0
4074,913,EQUITASBNK-EQ,EQUITASBNK,,-1.0,1,,NSE,5.0
4079,25724,RUPA-EQ,RUPA,,-1.0,1,,NSE,5.0
4084,6446,ICICICONSU-EQ,ICICICONSU,,-1.0,1,,NSE,1.0
4087,14547,NXTDIGITAL-EQ,NXTDIGITAL,,-1.0,1,,NSE,5.0
4092,14198,TIMKEN-EQ,TIMKEN,,-1.0,1,,NSE,5.0
4095,14154,MINDAIND-EQ,MINDAIND,,-1.0,1,,NSE,5.0
4096,6733,JINDALSTEL-EQ,JINDALSTEL,,-1.0,1,,NSE,5.0
4097,7053,ACCELYA-EQ,ACCELYA,,-1.0,1,,NSE,5.0
4098,136,ANDHRSUGAR-EQ,ANDHRSUGAR,,-1.0,1,,NSE,5.0
4100,13536,VIDHIING-EQ,VIDHIING,,-1.0,1,,NSE,5.0
4101,12124,DOLATALGO-EQ,DOLATALGO,,-1.0,1,,NSE,5.0
4102,17700,LTGILTBEES-EQ,LTGILTBEES,,-1.0,1,,NSE,1.0
4105,29050,ZUARI-EQ,ZUARI,,-1.0,1,,NSE,5.0
4106,3389,AGARIND-EQ,AGARIND,,-1.0,1,,NSE,5.0
4108,17939,HINDCOPPER-EQ,HINDCOPPER,,-1.0,1,,NSE,5.0
4109,29135,INDUSTOWER-EQ,INDUSTOWER,,-1.0,1,,NSE,5.0
4110,7242,METROBRAND-EQ,METROBRAND,,-1.0,1,,NSE,5.0
4116,29877,VIVIDHA-EQ,VIVIDHA,,-1.0,1,,NSE,5.0
4118,10577,KRBL-EQ,KRBL,,-1.0,1,,NSE,5.0
4120,15332,NMDC-EQ,NMDC,,-1.0,1,,NSE,5.0
4121,2614,HERANBA-EQ,HERANBA,,-1.0,1,,NSE,5.0
4123,11703,ALKEM-EQ,ALKEM,,-1.0,1,,NSE,5.0
4135,3403,AJOONI-EQ,AJOONI,,-1.0,1,,NSE,5.0
4137,2313,MURUDCERA-EQ,MURUDCERA,,-1.0,1,,NSE,5.0
4139,3220,LODHA-EQ,LODHA,,-1.0,1,,NSE,5.0
4147,1841,KCP-EQ,KCP,,-1.0,1,,NSE,5.0
4151,11723,JSWSTEEL-EQ,JSWSTEEL,,-1.0,1,,NSE,5.0
4153,1805,KABRAEXTRU-EQ,KABRAEXTRU,,-1.0,1,,NSE,5.0
4156,1485,IFBIND-EQ,IFBIND,,-1.0,1,,NSE,5.0
4158,16908,TOUCHWOOD-EQ,TOUCHWOOD,,-1.0,1,,NSE,5.0
4160,530,BPL-EQ,BPL,,-1.0,1,,NSE,5.0
4161,9384,CREATIVEYE-EQ,CREATIVEYE,,-1.0,1,,NSE,5.0
4164,1994,LIBERTSHOE-EQ,LIBERTSHOE,,-1.0,1,,NSE,5.0
4167,11743,JINDALPHOT-EQ,JINDALPHOT,,-1.0,1,,NSE,5.0
4168,10922,OMAXAUTO-EQ,OMAXAUTO,,-1.0,1,,NSE,5.0
4170,29113,CARERATING-EQ,CARERATING,,-1.0,1,,NSE,5.0
4182,14413,PAGEIND-EQ,PAGEIND,,-1.0,1,,NSE,5.0
4184,2535,PGHH-EQ,PGHH,,-1.0,1,,NSE,5.0
4185,11423,DATAMATICS-EQ,DATAMATICS,,-1.0,1,,NSE,5.0
4190,2955,KALYANKJIL-EQ,KALYANKJIL,,-1.0,1,,NSE,5.0
4193,4067,MARICO-EQ,MARICO,,-1.0,1,,NSE,5.0
4195,857,DHAMPURSUG-EQ,DHAMPURSUG,,-1.0,1,,NSE,5.0
4199,7942,ICICISILVE-EQ,ICICISILVE,,-1.0,1,,NSE,1.0
4201,3748,WEIZMANIND-EQ,WEIZMANIND,,-1.0,1,,NSE,5.0
4203,638,SUULD-EQ,SUULD,,-1.0,1,,NSE,5.0
4207,3411,TATAELXSI-EQ,TATAELXSI,,-1.0,1,,NSE,5.0
4209,12518,JISLJALEQS-BL,JISLJALEQS,,-1.0,1,,NSE,5.0
4217,3799,WSTCSTPAPR-EQ,WSTCSTPAPR,,-1.0,1,,NSE,5.0
4218,9741,PARADEEP-EQ,PARADEEP,,-1.0,1,,NSE,5.0
4220,5449,CHEMPLASTS-EQ,CHEMPLASTS,,-1.0,1,,NSE,5.0
4229,3812,ZEEL-EQ,ZEEL,,-1.0,1,,NSE,5.0
4230,25017,BODALCHEM-EQ,BODALCHEM,,-1.0,1,,NSE,5.0
4233,3021,SOTL-EQ,SOTL,,-1.0,1,,NSE,5.0
4234,20446,PODDARHOUS-EQ,PODDARHOUS,,-1.0,1,,NSE,5.0
4237,11239,NSIL-EQ,NSIL,,-1.0,1,,NSE,5.0
4238,9049,ROTO-EQ,ROTO,,-1.0,1,,NSE,5.0
4253,1448,HLVLTD-EQ,HLVLTD,,-1.0,1,,NSE,5.0
4254,22243,EBBETF0425-EQ,EBBETF0425,,-1.0,1,,NSE,1.0
4257,4907,ENGINERSIN-EQ,ENGINERSIN,,-1.0,1,,NSE,5.0
4264,2049,CHENNPETRO-EQ,CHENNPETRO,,-1.0,1,,NSE,5.0
4270,17685,GPTINFRA-EQ,GPTINFRA,,-1.0,1,,NSE,5.0
4272,1313,HARRMALAYA-EQ,HARRMALAYA,,-1.0,1,,NSE,5.0
4277,1681,IVP-EQ,IVP,,-1.0,1,,NSE,5.0
4281,2463,MIDHANI-EQ,MIDHANI,,-1.0,1,,NSE,5.0
4290,21427,THEINVEST-EQ,THEINVEST,,-1.0,1,,NSE,5.0
4291,8546,CHALET-EQ,CHALET,,-1.0,1,,NSE,5.0
4293,31258,NDL-EQ,NDL,,-1.0,1,,NSE,5.0
4294,9348,IOB-EQ,IOB,,-1.0,1,,NSE,5.0
4296,1424,HINDZINC-EQ,HINDZINC,,-1.0,1,,NSE,5.0
4300,3496,TIRUMALCHM-EQ,TIRUMALCHM,,-1.0,1,,NSE,5.0
4304,3821,ZODIACLOTH-EQ,ZODIACLOTH,,-1.0,1,,NSE,5.0
4310,31107,DBSTOCKBRO-EQ,DBSTOCKBRO,,-1.0,1,,NSE,5.0
4316,19084,ITBEES-EQ,ITBEES,,-1.0,1,,NSE,1.0
4317,25468,PAISALO-EQ,PAISALO,,-1.0,1,,NSE,5.0
4318,1521,INDIAGLYCO-EQ,INDIAGLYCO,,-1.0,1,,NSE,5.0
4319,14480,GOKULAGRO-EQ,GOKULAGRO,,-1.0,1,,NSE,5.0
4320,18086,DBL-EQ,DBL,,-1.0,1,,NSE,5.0
4322,11667,DWARKESH-EQ,DWARKESH,,-1.0,1,,NSE,5.0
4326,8024,CINEVISTA-EQ,CINEVISTA,,-1.0,1,,NSE,5.0
4327,11763,JPPOWER-EQ,JPPOWER,,-1.0,1,,NSE,5.0
4330,11626,WELENT-EQ,WELENT,,-1.0,1,,NSE,5.0
4331,6198,FCL-EQ,FCL,,-1.0,1,,NSE,5.0
4333,19410,ROSSARI-EQ,ROSSARI,,-1.0,1,,NSE,5.0
4334,1547,RKEC-EQ,RKEC,,-1.0,1,,NSE,5.0
4335,10238,CONFIPET-EQ,CONFIPET,,-1.0,1,,NSE,5.0
4340,24196,VADILALIND-EQ,VADILALIND,,-1.0,1,,NSE,5.0
4347,17400,NHPC-EQ,NHPC,,-1.0,1,,NSE,5.0
4348,1835,KANORICHEM-EQ,KANORICHEM,,-1.0,1,,NSE,5.0
4352,11446,SPICEJET-EQ,SPICEJET,,-1.0,1,,NSE,5.0
4358,4469,ELECTHERM-EQ,ELECTHERM,,-1.0,1,,NSE,5.0
4360,19025,KIRLOSIND-EQ,KIRLOSIND,,-1.0,1,,NSE,5.0
4362,14582,SRHHYPOLTD-EQ,SRHHYPOLTD,,-1.0,1,,NSE,5.0
4363,25608,INDOTHAI-EQ,INDOTHAI,,-1.0,1,,NSE,5.0
4365,16745,RBL-EQ,RBL,,-1.0,1,,NSE,5.0
4366,3010,AXISTECETF-EQ,AXISTECETF,,-1.0,1,,NSE,1.0
4384,522,ICICIB22-EQ,ICICIB22,,-1.0,1,,NSE,1.0
4385,13081,TRIVENI-EQ,TRIVENI,,-1.0,1,,NSE,5.0
4388,15189,BGRENERGY-EQ,BGRENERGY,,-1.0,1,,NSE,5.0
4389,14008,AVTNPL-EQ,AVTNPL,,-1.0,1,,NSE,5.0
4390,1372,HINDCOMPOS-EQ,HINDCOMPOS,,-1.0,1,,NSE,5.0
4394,1633,IPCALAB-EQ,IPCALAB,,-1.0,1,,NSE,5.0
4395,15377,PDMJEPAPER-EQ,PDMJEPAPER,,-1.0,1,,NSE,5.0
4396,15214,DVL-EQ,DVL,,-1.0,1,,NSE,5.0
4403,4668,BANKBARODA-EQ,BANKBARODA,,-1.0,1,,NSE,5.0
4409,3607,UNIVCABLES-EQ,UNIVCABLES,,-1.0,1,,NSE,5.0
4422,10297,PPL-EQ,PPL,,-1.0,1,,NSE,5.0
4424,8479,TVSMOTOR-EQ,TVSMOTOR,,-1.0,1,,NSE,5.0
4430,907,EASTSILK-EQ,EASTSILK,,-1.0,1,,NSE,5.0
4440,29284,VMART-EQ,VMART,,-1.0,1,,NSE,5.0
4443,8953,ELDEHSG-EQ,ELDEHSG,,-1.0,1,,NSE,5.0
4457,5650,SHANTI-EQ,SHANTI,,-1.0,1,,NSE,5.0
4458,3565,EQUIPPP-BL,EQUIPPP,,-1.0,1,,NSE,5.0
4467,1627,LINDEINDIA-EQ,LINDEINDIA,,-1.0,1,,NSE,5.0
4468,1949,KSB-EQ,KSB,,-1.0,1,,NSE,5.0
4471,2328,CPSEETF-EQ,CPSEETF,,-1.0,1,,NSE,1.0
4474,18029,MBLINFRA-EQ,MBLINFRA,,-1.0,1,,NSE,5.0
4475,4525,DYNAMATECH-EQ,DYNAMATECH,,-1.0,1,,NSE,5.0
4484,6006,COASTCORP-EQ,COASTCORP,,-1.0,1,,NSE,5.0
4499,3484,TIL-EQ,TIL,,-1.0,1,,NSE,5.0
4502,21254,ICICILOVOL-EQ,ICICILOVOL,,-1.0,1,,NSE,1.0
4507,6568,LAXMICOT-EQ,LAXMICOT,,-1.0,1,,NSE,5.0
4511,17881,DBCORP-EQ,DBCORP,,-1.0,1,,NSE,5.0
4513,16807,LOTUSEYE-EQ,LOTUSEYE,,-1.0,1,,NSE,5.0
4515,3646,VARDMNPOLY-EQ,VARDMNPOLY,,-1.0,1,,NSE,5.0
4517,18252,SPAL-EQ,SPAL,,-1.0,1,,NSE,5.0
4523,16675,BAJAJFINSV-EQ,BAJAJFINSV,,-1.0,1,,NSE,5.0
4533,15342,SHALPAINTS-EQ,SHALPAINTS,,-1.0,1,,NSE,5.0
4538,4953,ADROITINFO-EQ,ADROITINFO,,-1.0,1,,NSE,5.0
4544,21770,ICICIGI-EQ,ICICIGI,,-1.0,1,,NSE,5.0
4547,11647,KOTARISUG-EQ,KOTARISUG,,-1.0,1,,NSE,5.0
4550,17424,GLOBUSSPR-EQ,GLOBUSSPR,,-1.0,1,,NSE,5.0
4553,14788,SPARC-EQ,SPARC,,-1.0,1,,NSE,5.0
4556,3608,AXISHCETF-EQ,AXISHCETF,,-1.0,1,,NSE,1.0
4557,16933,INDBANK-EQ,INDBANK,,-1.0,1,,NSE,5.0
4566,2202,MIRCELECTR-EQ,MIRCELECTR,,-1.0,1,,NSE,5.0
4567,2969,SAKHTISUG-EQ,SAKHTISUG,,-1.0,1,,NSE,5.0
4571,8591,AKSHOPTFBR-EQ,AKSHOPTFBR,,-1.0,1,,NSE,5.0
4579,18497,SABEVENTS-EQ,SABEVENTS,,-1.0,1,,NSE,5.0
4582,3273,SRF-EQ,SRF,,-1.0,1,,NSE,5.0
4587,16725,RPGLIFE-EQ,RPGLIFE,,-1.0,1,,NSE,5.0
4598,18908,PNBHOUSING-EQ,PNBHOUSING,,-1.0,1,,NSE,5.0
4603,20532,AXISGOLD-EQ,AXISGOLD,,-1.0,1,,NSE,1.0
4609,25,ADANIENT-EQ,ADANIENT,,-1.0,1,,NSE,5.0
4610,7672,IMAGICAA-EQ,IMAGICAA,,-1.0,1,,NSE,5.0
4611,128,ROUTE-EQ,ROUTE,,-1.0,1,,NSE,5.0
4613,9576,MAHESHWARI-EQ,MAHESHWARI,,-1.0,1,,NSE,5.0
4617,2496,ORIENTPPR-EQ,ORIENTPPR,,-1.0,1,,NSE,5.0
4622,4749,CONCOR-EQ,CONCOR,,-1.0,1,,NSE,5.0
4634,15002,SUPREMEINF-EQ,SUPREMEINF,,-1.0,1,,NSE,5.0
4640,15007,MANGCHEFER-EQ,MANGCHEFER,,-1.0,1,,NSE,5.0
4641,1630,IONEXCHANG-EQ,IONEXCHANG,,-1.0,1,,NSE,5.0
4646,1363,HINDALCO-EQ,HINDALCO,,-1.0,1,,NSE,5.0
4647,11999,FCSSOFT-EQ,FCSSOFT,,-1.0,1,,NSE,5.0
4652,7177,RATEGAIN-EQ,RATEGAIN,,-1.0,1,,NSE,5.0
4655,1879,ACRYSIL-EQ,ACRYSIL,,-1.0,1,,NSE,5.0
4659,8840,USHAMART-EQ,USHAMART,,-1.0,1,,NSE,5.0
4667,14917,TAKE-EQ,TAKE,,-1.0,1,,NSE,5.0
4670,10415,MUTHOOTCAP-EQ,MUTHOOTCAP,,-1.0,1,,NSE,5.0
4671,399,NIACL-EQ,NIACL,,-1.0,1,,NSE,5.0
4672,15209,PPAP-EQ,PPAP,,-1.0,1,,NSE,5.0
4687,11654,LALPATHLAB-EQ,LALPATHLAB,,-1.0,1,,NSE,5.0
4688,11909,SWELECTES-EQ,SWELECTES,,-1.0,1,,NSE,5.0
4690,24409,DHANUKA-EQ,DHANUKA,,-1.0,1,,NSE,5.0
4693,5394,MOL-EQ,MOL,,-1.0,1,,NSE,5.0
4697,14672,NAVINFLUOR-EQ,NAVINFLUOR,,-1.0,1,,NSE,5.0
4698,40,AEGISCHEM-EQ,AEGISCHEM,,-1.0,1,,NSE,5.0
4703,5068,SHEMAROO-EQ,SHEMAROO,,-1.0,1,,NSE,5.0
4705,12148,VIKASPROP-EQ,VIKASPROP,,-1.0,1,,NSE,5.0
4715,1333,HDFCBANK-EQ,HDFCBANK,,-1.0,1,,NSE,5.0
4729,7083,STARHEALTH-EQ,STARHEALTH,,-1.0,1,,NSE,5.0
4731,13565,RAMANEWS-EQ,RAMANEWS,,-1.0,1,,NSE,5.0
4733,10990,RADICO-EQ,RADICO,,-1.0,1,,NSE,5.0
4736,3908,PREMIERPOL-EQ,PREMIERPOL,,-1.0,1,,NSE,5.0
4740,20425,NACLIND-EQ,NACLIND,,-1.0,1,,NSE,5.0
4747,347,BANARBEADS-EQ,BANARBEADS,,-1.0,1,,NSE,5.0
4748,11677,INDOCO-EQ,INDOCO,,-1.0,1,,NSE,5.0
4749,16921,20MICRONS-EQ,20MICRONS,,-1.0,1,,NSE,5.0
4750,1530,INDIANHUME-EQ,INDIANHUME,,-1.0,1,,NSE,5.0
4756,18378,FRETAIL-EQ,FRETAIL,,-1.0,1,,NSE,5.0
4764,13643,ELECON-EQ,ELECON,,-1.0,1,,NSE,5.0
4773,16986,COUNCODOS-EQ,COUNCODOS,,-1.0,1,,NSE,5.0
4774,14398,AMDIND-EQ,AMDIND,,-1.0,1,,NSE,5.0
4775,1808,KAJARIACER-EQ,KAJARIACER,,-1.0,1,,NSE,5.0
4778,14793,MEGASOFT-EQ,MEGASOFT,,-1.0,1,,NSE,5.0
4780,17875,GODREJPROP-EQ,GODREJPROP,,-1.0,1,,NSE,5.0
4784,335,BALKRISIND-EQ,BALKRISIND,,-1.0,1,,NSE,5.0
4787,25190,TECHIN-EQ,TECHIN,,-1.0,1,,NSE,5.0
4788,4957,GANGAFORGE-EQ,GANGAFORGE,,-1.0,1,,NSE,5.0
4790,2439,NKIND-EQ,NKIND,,-1.0,1,,NSE,5.0
4791,11880,JSWHL-EQ,JSWHL,,-1.0,1,,NSE,5.0
4795,6385,CCHHL-EQ,CCHHL,,-1.0,1,,NSE,5.0
4796,11975,RML-EQ,RML,,-1.0,1,,NSE,5.0
4805,17651,POKARNA-EQ,POKARNA,,-1.0,1,,NSE,5.0
4814,16900,DPWIRES-EQ,DPWIRES,,-1.0,1,,NSE,5.0
4815,14218,CTE-EQ,CTE,,-1.0,1,,NSE,5.0
4823,13859,VENUSREM-EQ,VENUSREM,,-1.0,1,,NSE,5.0
4833,1145,GIPCL-EQ,GIPCL,,-1.0,1,,NSE,5.0
4838,201,UNIDT-EQ,UNIDT,,-1.0,1,,NSE,5.0
4841,2124,MASTEK-EQ,MASTEK,,-1.0,1,,NSE,5.0
4849,2829,ANURAS-EQ,ANURAS,,-1.0,1,,NSE,5.0
4850,14557,AROGRANITE-EQ,AROGRANITE,,-1.0,1,,NSE,5.0
4852,4037,AUSOMENT-EQ,AUSOMENT,,-1.0,1,,NSE,5.0
4853,21314,DYNPRO-EQ,DYNPRO,,-1.0,1,,NSE,5.0
4861,350,BANARISUG-EQ,BANARISUG,,-1.0,1,,NSE,5.0
4862,15266,JKIL-EQ,JKIL,,-1.0,1,,NSE,5.0
4864,1232,GRASIM-EQ,GRASIM,,-1.0,1,,NSE,5.0
4865,7200,SHRIRAMPPS-EQ,SHRIRAMPPS,,-1.0,1,,NSE,5.0
4867,11618,ASTRAMICRO-EQ,ASTRAMICRO,,-1.0,1,,NSE,5.0
4869,31163,RHIM-EQ,RHIM,,-1.0,1,,NSE,5.0
4871,2841,LXCHEM-EQ,LXCHEM,,-1.0,1,,NSE,5.0
4874,14304,FSL-EQ,FSL,,-1.0,1,,NSE,5.0
4881,3563,ADANIGREEN-EQ,ADANIGREEN,,-1.0,1,,NSE,5.0
4883,2493,ORIENTHOT-EQ,ORIENTHOT,,-1.0,1,,NSE,5.0
4887,3761,RITES-EQ,RITES,,-1.0,1,,NSE,5.0
4890,7553,NRBBEARING-EQ,NRBBEARING,,-1.0,1,,NSE,5.0
4893,9436,AXISCADES-EQ,AXISCADES,,-1.0,1,,NSE,5.0
4894,24184,PIIND-EQ,PIIND,,-1.0,1,,NSE,5.0
4903,18049,MINDTECK-EQ,MINDTECK,,-1.0,1,,NSE,5.0
4904,2412,PEL-EQ,PEL,,-1.0,1,,NSE,5.0
4905,6994,BSOFT-EQ,BSOFT,,-1.0,1,,NSE,5.0
4906,714,SHALBY-EQ,SHALBY,,-1.0,1,,NSE,5.0
4918,13175,NITINSPIN-EQ,NITINSPIN,,-1.0,1,,NSE,5.0
4919,7109,JMA-EQ,JMA,,-1.0,1,,NSE,5.0
4920,17632,COMPINFO-EQ,COMPINFO,,-1.0,1,,NSE,5.0
4925,4992,SHARDACROP-EQ,SHARDACROP,,-1.0,1,,NSE,5.0
4930,11655,JBMA-EQ,JBMA,,-1.0,1,,NSE,5.0
4933,11971,GOLDIAM-EQ,GOLDIAM,,-1.0,1,,NSE,5.0
4934,24231,OMINFRAL-EQ,OMINFRAL,,-1.0,1,,NSE,5.0
4938,5948,SOUTHBANK-EQ,SOUTHBANK,,-1.0,1,,NSE,5.0
4939,5926,INTELLECT-EQ,INTELLECT,,-1.0,1,,NSE,5.0
4941,21840,DIAMONDYD-EQ,DIAMONDYD,,-1.0,1,,NSE,5.0
4947,11671,PRESSMN-EQ,PRESSMN,,-1.0,1,,NSE,5.0
4952,2294,MTNL-EQ,MTNL,,-1.0,1,,NSE,5.0
4959,3423,TATAMETALI-EQ,TATAMETALI,,-1.0,1,,NSE,5.0
4963,4598,HERITGFOOD-EQ,HERITGFOOD,,-1.0,1,,NSE,5.0
4965,822,BANKA-EQ,BANKA,,-1.0,1,,NSE,5.0
4966,30752,FLFL-EQ,FLFL,,-1.0,1,,NSE,5.0
4979,8866,CHOICEIN-EQ,CHOICEIN,,-1.0,1,,NSE,5.0
4980,11491,APARINDS-EQ,APARINDS,,-1.0,1,,NSE,5.0
4981,13577,VOLTAMP-EQ,VOLTAMP,,-1.0,1,,NSE,5.0
4989,19401,BOROLTD-EQ,BOROLTD,,-1.0,1,,NSE,5.0
4995,18142,EMMBI-EQ,EMMBI,,-1.0,1,,NSE,5.0
4997,4105,SILINV-EQ,SILINV,,-1.0,1,,NSE,5.0
5005,22277,WORTH-EQ,WORTH,,-1.0,1,,NSE,5.0
5006,17851,DLINKINDIA-EQ,DLINKINDIA,,-1.0,1,,NSE,5.0
5010,13870,KUANTUM-EQ,KUANTUM,,-1.0,1,,NSE,5.0
5020,10726,INDIAMART-EQ,INDIAMART,,-1.0,1,,NSE,5.0
5022,19097,SILLYMONKS-EQ,SILLYMONKS,,-1.0,1,,NSE,5.0
5025,1476,IDBI-EQ,IDBI,,-1.0,1,,NSE,5.0
5027,1720,JAYSREETEA-EQ,JAYSREETEA,,-1.0,1,,NSE,5.0
5030,1465,ACCURACY-EQ,ACCURACY,,-1.0,1,,NSE,5.0
5036,18659,MARATHON-EQ,MARATHON,,-1.0,1,,NSE,5.0
5041,1142,GINNIFILA-EQ,GINNIFILA,,-1.0,1,,NSE,5.0
5047,694,CIPLA-EQ,CIPLA,,-1.0,1,,NSE,5.0
5050,9385,PNCINFRA-EQ,PNCINFRA,,-1.0,1,,NSE,5.0
5051,15330,QGOLDHALF-EQ,QGOLDHALF,,-1.0,1,,NSE,1.0
5053,11905,GENUSPOWER-EQ,GENUSPOWER,,-1.0,1,,NSE,5.0
5056,9422,SILVERTUC-EQ,SILVERTUC,,-1.0,1,,NSE,5.0
5057,19913,DMART-EQ,DMART,,-1.0,1,,NSE,5.0
5058,13491,JKLAKSHMI-EQ,JKLAKSHMI,,-1.0,1,,NSE,5.0
5061,509,MAZDOCK-EQ,MAZDOCK,,-1.0,1,,NSE,5.0
5068,17752,SHILPAMED-EQ,SHILPAMED,,-1.0,1,,NSE,5.0
5070,8657,DIL-EQ,DIL,,-1.0,1,,NSE,5.0
5072,5382,MFL-EQ,MFL,,-1.0,1,,NSE,5.0
5074,19556,BHANDARI-EQ,BHANDARI,,-1.0,1,,NSE,5.0
5077,7353,SETFNN50-EQ,SETFNN50,,-1.0,1,,NSE,1.0
5078,21001,PSB-EQ,PSB,,-1.0,1,,NSE,5.0
5079,2112,MARALOVER-EQ,MARALOVER,,-1.0,1,,NSE,5.0
5082,1494,RBA-EQ,RBA,,-1.0,1,,NSE,5.0
5084,6422,MANORG-EQ,MANORG,,-1.0,1,,NSE,5.0
5089,17999,UNITEDTEA-EQ,UNITEDTEA,,-1.0,1,,NSE,5.0
5090,19299,ITDC-EQ,ITDC,,-1.0,1,,NSE,5.0
5099,742,COSMOFILMS-EQ,COSMOFILMS,,-1.0,1,,NSE,5.0
5101,21252,AXISNIFTY-EQ,AXISNIFTY,,-1.0,1,,NSE,1.0
5114,19800,WELINV-EQ,WELINV,,-1.0,1,,NSE,5.0
5122,8080,SILVERBEES-EQ,SILVERBEES,,-1.0,1,,NSE,1.0
5123,7927,AGSTRA-EQ,AGSTRA,,-1.0,1,,NSE,5.0
5134,3048,SCI-EQ,SCI,,-1.0,1,,NSE,5.0
5137,17801,LSIL-EQ,LSIL,,-1.0,1,,NSE,5.0
5139,9117,TIPSINDLTD-EQ,TIPSINDLTD,,-1.0,1,,NSE,5.0
5145,3506,TITAN-EQ,TITAN,,-1.0,1,,NSE,5.0
5148,9678,SOUTHWEST-EQ,SOUTHWEST,,-1.0,1,,NSE,5.0
5151,13620,ANANTRAJ-EQ,ANANTRAJ,,-1.0,1,,NSE,5.0
5153,20621,PENIND-EQ,PENIND,,-1.0,1,,NSE,5.0
5157,4898,FDC-EQ,FDC,,-1.0,1,,NSE,5.0
5161,11919,MSPL-EQ,MSPL,,-1.0,1,,NSE,5.0
5162,8119,RPSGVENT-EQ,RPSGVENT,,-1.0,1,,NSE,5.0
